Source,Type,Target,Weight
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Darrell_Zemlya_shorohov,53
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Darrell_Zoopark_v_moem_bagazhe,52
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Darrell_Zooparki,46
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Darrell_Zveri_v_moey_zhizni,42
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Koshachi_istorii,13
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Sobachi_istorii,31
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Sredi_Yorkshirskih_holmov,31
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,30
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,28
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,26
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,25
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,38
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,SetonTompson_Moya_Zhizn,38
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,51
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,SetonTompson_Rolf_v_lesah,48
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,SetonTompson_Zver_sbornik,66
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,68
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Spangenberg_Zapiski_naturalista,64
Brem_Zhizn_zhivotnyh_Tom_III_Presmykayushchiesya_Zemnovodnye_Ryby,Undirected,Spangenberg_Zapovednymi_tropami,75
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,142
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Ay_ay_i_ya,65
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_File_iz_paltusa,44
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_File_iz_paltusa_Zveri_v_moey-posteli,74
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Mama_na_vydane,38
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,85
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,97
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Novyy_Noy,57
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Oslokrady,16
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Piknik_i_prochie_bezobraziya,40
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Po-vsemu-svetu,78
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Pod-pologom_pyanogo_lesa,66
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Pomeste_zverinec,51
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Poymayte_mne_kolobusa,58
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Put_kengurenka,86
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Rozi_moya_rodnya,43
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Tri_bileta_do_Edvencher,61
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,88
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Yubiley_kovchega,48
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Zemlya_shorohov,54
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Zoopark_v_moem_bagazhe,57
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Zooparki,46
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Darrell_Zveri_v_moey_zhizni,47
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Koshachi_istorii,13
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Sobachi_istorii,27
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Sredi_Yorkshirskih_holmov,37
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,28
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,29
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,24
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,23
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,37
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,SetonTompson_Moya_Zhizn,59
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,59
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,SetonTompson_Rolf_v_lesah,62
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,SetonTompson_Zver_sbornik,91
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,119
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Spangenberg_Zapiski_naturalista,113
Brem_Zhizn_zhivotnyh_Tom_II_Pticy,Undirected,Spangenberg_Zapovednymi_tropami,126
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Ay_ay_i_ya,70
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_File_iz_paltusa,45
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_File_iz_paltusa_Zveri_v_moey-posteli,78
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Mama_na_vydane,43
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,85
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,102
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Novyy_Noy,62
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Oslokrady,16
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Piknik_i_prochie_bezobraziya,46
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Po-vsemu-svetu,83
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Pod-pologom_pyanogo_lesa,59
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Pomeste_zverinec,53
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Poymayte_mne_kolobusa,62
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Put_kengurenka,87
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Rozi_moya_rodnya,37
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Tri_bileta_do_Edvencher,60
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,81
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Yubiley_kovchega,58
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Zemlya_shorohov,57
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Zoopark_v_moem_bagazhe,56
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Zooparki,61
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Darrell_Zveri_v_moey_zhizni,56
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Koshachi_istorii,11
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Sobachi_istorii,29
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Sredi_Yorkshirskih_holmov,36
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,26
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,29
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,24
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,23
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,37
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,SetonTompson_Moya_Zhizn,54
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,64
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,SetonTompson_Rolf_v_lesah,60
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,SetonTompson_Zver_sbornik,88
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,94
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Spangenberg_Zapiski_naturalista,90
Brem_Zhizn_zhivotnyh_Tom_I_Mlekopitayushchie,Undirected,Spangenberg_Zapovednymi_tropami,99
Darrell_Ay_ay_i_ya,Undirected,Darrell_File_iz_paltusa,37
Darrell_Ay_ay_i_ya,Undirected,Darrell_File_iz_paltusa_Zveri_v_moey-posteli,54
Darrell_Ay_ay_i_ya,Undirected,Darrell_Mama_na_vydane,29
Darrell_Ay_ay_i_ya,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,49
Darrell_Ay_ay_i_ya,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,58
Darrell_Ay_ay_i_ya,Undirected,Darrell_Novyy_Noy,40
Darrell_Ay_ay_i_ya,Undirected,Darrell_Oslokrady,11
Darrell_Ay_ay_i_ya,Undirected,Darrell_Piknik_i_prochie_bezobraziya,31
Darrell_Ay_ay_i_ya,Undirected,Darrell_Po-vsemu-svetu,46
Darrell_Ay_ay_i_ya,Undirected,Darrell_Pod-pologom_pyanogo_lesa,50
Darrell_Ay_ay_i_ya,Undirected,Darrell_Pomeste_zverinec,38
Darrell_Ay_ay_i_ya,Undirected,Darrell_Poymayte_mne_kolobusa,44
Darrell_Ay_ay_i_ya,Undirected,Darrell_Put_kengurenka,50
Darrell_Ay_ay_i_ya,Undirected,Darrell_Rozi_moya_rodnya,28
Darrell_Ay_ay_i_ya,Undirected,Darrell_Tri_bileta_do_Edvencher,41
Darrell_Ay_ay_i_ya,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,54
Darrell_Ay_ay_i_ya,Undirected,Darrell_Yubiley_kovchega,43
Darrell_Ay_ay_i_ya,Undirected,Darrell_Zemlya_shorohov,37
Darrell_Ay_ay_i_ya,Undirected,Darrell_Zoopark_v_moem_bagazhe,43
Darrell_Ay_ay_i_ya,Undirected,Darrell_Zooparki,37
Darrell_Ay_ay_i_ya,Undirected,Darrell_Zveri_v_moey_zhizni,36
Darrell_Ay_ay_i_ya,Undirected,Herriot_Koshachi_istorii,9
Darrell_Ay_ay_i_ya,Undirected,Herriot_Sobachi_istorii,23
Darrell_Ay_ay_i_ya,Undirected,Herriot_Sredi_Yorkshirskih_holmov,18
Darrell_Ay_ay_i_ya,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,22
Darrell_Ay_ay_i_ya,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,22
Darrell_Ay_ay_i_ya,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,19
Darrell_Ay_ay_i_ya,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,18
Darrell_Ay_ay_i_ya,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,26
Darrell_Ay_ay_i_ya,Undirected,SetonTompson_Moya_Zhizn,31
Darrell_Ay_ay_i_ya,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,33
Darrell_Ay_ay_i_ya,Undirected,SetonTompson_Rolf_v_lesah,30
Darrell_Ay_ay_i_ya,Undirected,SetonTompson_Zver_sbornik,44
Darrell_Ay_ay_i_ya,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,44
Darrell_Ay_ay_i_ya,Undirected,Spangenberg_Zapiski_naturalista,43
Darrell_Ay_ay_i_ya,Undirected,Spangenberg_Zapovednymi_tropami,46
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Mama_na_vydane,29
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,63
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,57
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Novyy_Noy,43
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Oslokrady,12
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Piknik_i_prochie_bezobraziya,37
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Po-vsemu-svetu,51
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Pod-pologom_pyanogo_lesa,46
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Pomeste_zverinec,46
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Poymayte_mne_kolobusa,43
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Put_kengurenka,63
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Rozi_moya_rodnya,33
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Tri_bileta_do_Edvencher,39
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,57
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Yubiley_kovchega,39
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Zemlya_shorohov,42
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Zoopark_v_moem_bagazhe,47
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Zooparki,34
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Darrell_Zveri_v_moey_zhizni,34
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Koshachi_istorii,10
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Sobachi_istorii,20
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Sredi_Yorkshirskih_holmov,21
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,22
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,23
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,20
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,19
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,29
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,SetonTompson_Moya_Zhizn,28
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,33
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,SetonTompson_Rolf_v_lesah,28
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,SetonTompson_Zver_sbornik,45
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,52
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Spangenberg_Zapiski_naturalista,44
Darrell_File_iz_paltusa_Zveri_v_moey-posteli,Undirected,Spangenberg_Zapovednymi_tropami,54
Darrell_File_iz_paltusa,Undirected,Darrell_File_iz_paltusa_Zveri_v_moey-posteli,63
Darrell_File_iz_paltusa,Undirected,Darrell_Mama_na_vydane,22
Darrell_File_iz_paltusa,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,47
Darrell_File_iz_paltusa,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,38
Darrell_File_iz_paltusa,Undirected,Darrell_Novyy_Noy,29
Darrell_File_iz_paltusa,Undirected,Darrell_Oslokrady,10
Darrell_File_iz_paltusa,Undirected,Darrell_Piknik_i_prochie_bezobraziya,23
Darrell_File_iz_paltusa,Undirected,Darrell_Po-vsemu-svetu,33
Darrell_File_iz_paltusa,Undirected,Darrell_Pod-pologom_pyanogo_lesa,28
Darrell_File_iz_paltusa,Undirected,Darrell_Pomeste_zverinec,27
Darrell_File_iz_paltusa,Undirected,Darrell_Poymayte_mne_kolobusa,27
Darrell_File_iz_paltusa,Undirected,Darrell_Put_kengurenka,33
Darrell_File_iz_paltusa,Undirected,Darrell_Rozi_moya_rodnya,25
Darrell_File_iz_paltusa,Undirected,Darrell_Tri_bileta_do_Edvencher,29
Darrell_File_iz_paltusa,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,39
Darrell_File_iz_paltusa,Undirected,Darrell_Yubiley_kovchega,27
Darrell_File_iz_paltusa,Undirected,Darrell_Zemlya_shorohov,26
Darrell_File_iz_paltusa,Undirected,Darrell_Zoopark_v_moem_bagazhe,35
Darrell_File_iz_paltusa,Undirected,Darrell_Zooparki,27
Darrell_File_iz_paltusa,Undirected,Darrell_Zveri_v_moey_zhizni,23
Darrell_File_iz_paltusa,Undirected,Herriot_Koshachi_istorii,6
Darrell_File_iz_paltusa,Undirected,Herriot_Sobachi_istorii,12
Darrell_File_iz_paltusa,Undirected,Herriot_Sredi_Yorkshirskih_holmov,14
Darrell_File_iz_paltusa,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,16
Darrell_File_iz_paltusa,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,12
Darrell_File_iz_paltusa,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,12
Darrell_File_iz_paltusa,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,11
Darrell_File_iz_paltusa,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,18
Darrell_File_iz_paltusa,Undirected,SetonTompson_Moya_Zhizn,18
Darrell_File_iz_paltusa,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,23
Darrell_File_iz_paltusa,Undirected,SetonTompson_Rolf_v_lesah,17
Darrell_File_iz_paltusa,Undirected,SetonTompson_Zver_sbornik,29
Darrell_File_iz_paltusa,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,33
Darrell_File_iz_paltusa,Undirected,Spangenberg_Zapiski_naturalista,28
Darrell_File_iz_paltusa,Undirected,Spangenberg_Zapovednymi_tropami,37
Darrell_Mama_na_vydane,Undirected,Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,31
Darrell_Mama_na_vydane,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,34
Darrell_Mama_na_vydane,Undirected,Darrell_Novyy_Noy,19
Darrell_Mama_na_vydane,Undirected,Darrell_Oslokrady,8
Darrell_Mama_na_vydane,Undirected,Darrell_Piknik_i_prochie_bezobraziya,25
Darrell_Mama_na_vydane,Undirected,Darrell_Po-vsemu-svetu,26
Darrell_Mama_na_vydane,Undirected,Darrell_Pod-pologom_pyanogo_lesa,21
Darrell_Mama_na_vydane,Undirected,Darrell_Pomeste_zverinec,21
Darrell_Mama_na_vydane,Undirected,Darrell_Poymayte_mne_kolobusa,23
Darrell_Mama_na_vydane,Undirected,Darrell_Put_kengurenka,28
Darrell_Mama_na_vydane,Undirected,Darrell_Rozi_moya_rodnya,21
Darrell_Mama_na_vydane,Undirected,Darrell_Tri_bileta_do_Edvencher,23
Darrell_Mama_na_vydane,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,34
Darrell_Mama_na_vydane,Undirected,Darrell_Yubiley_kovchega,25
Darrell_Mama_na_vydane,Undirected,Darrell_Zemlya_shorohov,26
Darrell_Mama_na_vydane,Undirected,Darrell_Zoopark_v_moem_bagazhe,22
Darrell_Mama_na_vydane,Undirected,Darrell_Zooparki,18
Darrell_Mama_na_vydane,Undirected,Darrell_Zveri_v_moey_zhizni,25
Darrell_Mama_na_vydane,Undirected,Herriot_Koshachi_istorii,5
Darrell_Mama_na_vydane,Undirected,Herriot_Sobachi_istorii,13
Darrell_Mama_na_vydane,Undirected,Herriot_Sredi_Yorkshirskih_holmov,10
Darrell_Mama_na_vydane,Undirected,Herriot_Zapiski_veterinara_1_O_vseh_sozdaniyah_bolshih_i_malyh,13
Darrell_Mama_na_vydane,Undirected,Herriot_Zapiski_veterinara_2_O_vseh_sozdaniyah_prekrasnyh_i_udivitelnyh,14
Darrell_Mama_na_vydane,Undirected,Herriot_Zapiski_veterinara_3_I_vse_oni_sozdaniya_prirody,15
Darrell_Mama_na_vydane,Undirected,Herriot_Zapiski_veterinara_4_I_vseh_ih_sozdal_Bog,14
Darrell_Mama_na_vydane,Undirected,Herriot__Iz_vospominaniy_selskogo_veterinara,20
Darrell_Mama_na_vydane,Undirected,SetonTompson_Moya_Zhizn,15
Darrell_Mama_na_vydane,Undirected,SetonTompson_Rasskazy_o_zhivotnyh,18
Darrell_Mama_na_vydane,Undirected,SetonTompson_Rolf_v_lesah,18
Darrell_Mama_na_vydane,Undirected,SetonTompson_Zver_sbornik,24
Darrell_Mama_na_vydane,Undirected,Spangenberg_Vstrechi_s_zhivotnymi,24
Darrell_Mama_na_vydane,Undirected,Spangenberg_Zapiski_naturalista,27
Darrell_Mama_na_vydane,Undirected,Spangenberg_Zapovednymi_tropami,26
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Naturalist_na_mushke_ili_Gruppovoy_portret_s_prirodoy,63
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Novyy_Noy,51
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Oslokrady,12
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Piknik_i_prochie_bezobraziya,32
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Po-vsemu-svetu,81
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Pod-pologom_pyanogo_lesa,48
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Pomeste_zverinec,47
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Poymayte_mne_kolobusa,42
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Put_kengurenka,58
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Rozi_moya_rodnya,27
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Tri_bileta_do_Edvencher,48
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Trilogiya_o_Korfu_1_Moya_semya_i_drugie_zveri,55
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Yubiley_kovchega,40
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Zemlya_shorohov,44
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Zoopark_v_moem_bagazhe,45
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Zooparki,43
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Darrell_Zveri_v_moey_zhizni,38
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Koshachi_istorii,9
Darrell_Myasnoy_rulet_Vstrechi_s_zhivotnymi,Undirected,Herriot_Sobachi_istorii,19
